gene_symbol	taxon_id	entrez_gene_id	species_name
ACKR3	81927	128790722	Vidua chalybeata
ACKR3	82174	137226062	Pseudorca crassidens
ACKR3	8296	138488729	Ambystoma mexicanum
ACKR3	8384	121008163	Bufo bufo
ACKR3	8400	141146879	Aquarana catesbeiana
ACKR3	8404	143924157	Lithobates pipiens
ACKR3	8407	120943889	Rana temporaria
ACKR3	8439	142498808	Ascaphus truei
ACKR3	8469	102930704	Chelonia mydas
ACKR3	8496	102574735	Alligator mississippiensis
ACKR3	8502	109323067	Crocodylus porosus
ACKR3	85066	103621853	Corvus brachyrhynchos
ACKR3	8520	121936170	Sceloporus undulatus
ACKR3	8524	118096882	Zootoca vivipara
ACKR3	8663	113419558	Notechis scutatus
ACKR3	8673	113440994	Pseudonaja textilis
ACKR3	8790	112985799	Dromaius novaehollandiae
ACKR3	8801	104151164	Struthio camelus
ACKR3	88082	120300383	Crotalus tigris
ACKR3	8839	101792740	Anas platyrhynchos
ACKR3	884348	128341099	Hemicordylus capensis
ACKR3	8845	106034577	Anser cygnoides
ACKR3	8868	118257887	Cygnus atratus
ACKR3	8869	121071979	Cygnus olor
ACKR3	8884	118169912	Oxyura jamaicensis
ACKR3	8932	135575233	Columba livia
ACKR3	89399	109452171	Rhinolophus sinicus
ACKR3	89462	102394708	Bubalus bubalis
ACKR3	8954	114014091	Falco peregrinus
ACKR3	89673	114494247	Phyllostomus discolor
ACKR3	8969	104320870	Haliaeetus albicilla
ACKR3	8996	110399985	Numida meleagris
ACKR3	9031	428997	Gallus gallus
ACKR3	9054	116236039	Phasianus colchicus
ACKR3	9103	100546352	Meleagris gallopavo
ACKR3	9135	103814762	Serinus canaria
ACKR3	9157	107207571	Parus major
ACKR3	9160	120499650	Passer montanus
ACKR3	9209	104050656	Phalacrocorax carbo
ACKR3	9233	103903832	Aptenodytes forsteri
ACKR3	9234	143162155	Aptenodytes patagonicus
ACKR3	9238	103914172	Pygoscelis adeliae
ACKR3	9244	103529581	Calypte anna
ACKR3	9258	100077072	Ornithorhynchus anatinus
ACKR3	9261	119930972	Tachyglossus aculeatus
ACKR3	92651	141489112	Macrotis lagotis
ACKR3	9301	141540400	Sminthopsis crassicaudata
ACKR3	9305	100919342	Sarcophilus harrisii
ACKR3	9315	140525343	Notamacropus eugenii
ACKR3	9337	118855736	Trichosurus vulpecula
ACKR3	9361	101437564	Dasypus novemcinctus
ACKR3	9365	103126745	Erinaceus europaeus
ACKR3	9371	101661706	Echinops telfairi
ACKR3	93934	107316402	Coturnix japonica
ACKR3	9402	102894060	Pteropus alecto
ACKR3	9407	107510607	Rousettus aegyptiacus
ACKR3	9417	119061067	Artibeus jamaicensis
ACKR3	9423	123823207	Phyllostomus hastatus
ACKR3	9430	112307876	Desmodus rotundus
ACKR3	9447	123643248	Lemur catta
ACKR3	9470	128590556	Nycticebus coucang
ACKR3	94827	104569128	Tinamus guttatus
ACKR3	9483	100405867	Callithrix jacchus
ACKR3	9515	116551603	Sapajus apella
ACKR3	9531	105578308	Cercocebus atys
ACKR3	9541	102115129	Macaca fascicularis
ACKR3	9544	694428	Macaca mulatta
ACKR3	9555	101019094	Papio anubis
ACKR3	9565	112636678	Theropithecus gelada
ACKR3	9568	105539832	Mandrillus leucophaeus
ACKR3	9590	129488621	Symphalangus syndactylus
ACKR3	95912	120229564	Hyaena hyaena
ACKR3	9595	101126486	Gorilla gorilla gorilla
ACKR3	9597	100980618	Pan paniscus
ACKR3	9598	460122	Pan troglodytes
ACKR3	9600	129031946	Pongo pygmaeus
ACKR3	9601	100458260	Pongo abelii
ACKR3	9606	57007	Homo sapiens
ACKR3	9615	403964	Canis lupus familiaris
ACKR3	9627	112908760	Vulpes vulpes
ACKR3	9643	123790034	Ursus americanus
ACKR3	9644	113250308	Ursus arctos
ACKR3	9646	100470730	Ailuropoda melanoleuca
ACKR3	9657	125095396	Lutra lutra
ACKR3	9662	123951158	Meles meles
ACKR3	9666	131827297	Mustela lutreola
ACKR3	9669	101680683	Mustela putorius furo
ACKR3	9678	144227177	Crocuta crocuta
ACKR3	9685	101080817	Felis catus
ACKR3	9689	122226831	Panthera leo
ACKR3	9690	132673294	Panthera onca
ACKR3	9691	109264854	Panthera pardus
ACKR3	9694	102962531	Panthera tigris
ACKR3	9696	112848449	Puma concolor
ACKR3	9704	113920724	Zalophus californianus
ACKR3	9708	101382889	Odobenus rosmarus divergens
ACKR3	97097	104617320	Phaethon lepturus
ACKR3	9711	118518570	Halichoerus grypus
ACKR3	9713	102747197	Leptonychotes weddellii
ACKR3	9716	123838690	Mirounga angustirostris
ACKR3	9720	116634544	Phoca vitulina
ACKR3	9728	132427929	Delphinus delphis
ACKR3	9731	115857448	Globicephala melas
ACKR3	9733	101274469	Orcinus orca
ACKR3	9737	307188186	Stenella coeruleoalba
ACKR3	9739	101327409	Tursiops truncatus
ACKR3	9742	136125933	Phocoena phocoena
ACKR3	9749	111171969	Delphinapterus leucas
ACKR3	9755	102989117	Physeter macrocephalus
ACKR3	9764	137765035	Eschrichtius robustus
ACKR3	9767	103016812	Balaenoptera acutorostrata
ACKR3	9771	118898247	Balaenoptera musculus
ACKR3	9785	100655766	Loxodonta africana
ACKR3	9793	106844870	Equus asinus
ACKR3	9796	100057501	Equus caballus
ACKR3	9798	103565356	Equus przewalskii
ACKR3	9823	100515346	Sus scrofa
ACKR3	9837	105063560	Camelus bactrianus
ACKR3	9838	105085551	Camelus dromedarius
ACKR3	9860	122677518	Cervus elaphus
ACKR3	9874	110145283	Odocoileus virginianus
ACKR3	9886	136155046	Muntiacus reevesi
ACKR3	98922	132238391	Myotis daubentonii
ACKR3	9913	509585	Bos taurus
ACKR3	9915	109556563	Bos indicus
ACKR3	9925	102169070	Capra hircus
ACKR3	9940	101102850	Ovis aries
ACKR3	9978	101526363	Ochotona princeps
ACKR3	9983	133761160	Lepus europaeus
ACKR3	9986	100354655	Oryctolagus cuniculus
ACKR4	100784	104640961	Balearica regulorum gibbericeps
ACKR4	103695	110084873	Pogona vitticeps
ACKR4	109478	102250512	Myotis brandtii
ACKR4	110931	134390575	Cynocephalus volans
ACKR4	111125	138642154	Ranitomeya imitator
ACKR4	111821	141929943	Strix aluco
ACKR4	118200	104298282	Dryobates pubescens
ACKR4	118797	103083562	Lipotes vexillifer
ACKR4	120794	119146324	Falco rusticolus
ACKR4	121530	104372349	Tauraco erythrolophus
ACKR4	128390	104012130	Nipponia nippon
ACKR4	132908	105295857	Pteropus vampyrus
ACKR4	1330250	307199491	Podarcis cretensis
ACKR4	13616	100619316	Monodelphis domestica
ACKR4	13735	102458075	Pelodiscus sinensis
ACKR4	143281	140614020	Canis lupus baileyi
ACKR4	143291	120582086	Pteropus medius
ACKR4	143292	118908232	Manis pentadactyla
ACKR4	143302	105854317	Condylura cristata
ACKR4	143630	143820747	Paroedura picta
ACKR4	148594	121086490	Falco naumanni
ACKR4	156563	111923878	Cyanistes caeruleus
ACKR4	1608482	121033678	Herpailurus yagouaroundi
ACKR4	1706337	112410882	Neophocaena asiaeorientalis asiaeorientalis
ACKR4	175006	130580024	Malurus melanocephalus
ACKR4	175836	104490222	Buceros rhinoceros silvestris
ACKR4	176057	104407515	Nestor notabilis
ACKR4	176946	103056531	Python bivittatus
ACKR4	185453	102829396	Chrysochloris asiatica
ACKR4	1868482	103253322	Carlito syrichta
ACKR4	186990	109376352	Hipposideros armiger
ACKR4	188344	104345967	Leptosomus discolor
ACKR4	188379	104127507	Egretta garzetta
ACKR4	1884717	129088110	Pteronotus mesoamericanus
ACKR4	194338	113476496	Athene cunicularia
ACKR4	194408	115084428	Rhinatrema bivittatum
ACKR4	219594	116486674	Aythya fuligula
ACKR4	223781	115339541	Aquila chrysaetos chrysaetos
ACKR4	233779	128496586	Spea bombifrons
ACKR4	240206	104469325	Pterocles gutturalis
ACKR4	246437	102482366	Tupaia chinensis
ACKR4	2489341	115618298	Strigops habroptila
ACKR4	249018	136381883	Saccopteryx leptura
ACKR4	261503	133365654	Rhineura floridana
ACKR4	2715852	108287347	Cebus imitator
ACKR4	27606	133094112	Eubalaena glacialis
ACKR4	27610	132520941	Lagenorhynchus albirostris
ACKR4	27615	131757673	Kogia breviceps
ACKR4	27622	118633322	Molossus molossus
ACKR4	27675	119540915	Choloepus didactylus
ACKR4	279965	104529825	Antrostomus carolinensis
ACKR4	28680	137852635	Anas acuta
ACKR4	29073	103679094	Ursus maritimus
ACKR4	29078	103296511	Eptesicus fuscus
ACKR4	29088	110570745	Neomonachus schauinslandi
ACKR4	291302	107546103	Miniopterus natalensis
ACKR4	29139	114050680	Vombatus ursinus
ACKR4	30331	122939673	Bufo gargarizans
ACKR4	30419	104335976	Opisthocomus hoazin
ACKR4	30455	104071947	Fulmarus glacialis
ACKR4	30464	112943614	Nothoprocta perdicaria
ACKR4	30522	113895177	Bos indicus x Bos taurus
ACKR4	30532	133073723	Dama dama
ACKR4	30538	102541667	Vicugna pacos
ACKR4	30608	105872676	Microcebus murinus
ACKR4	30611	100956271	Otolemur garnettii
ACKR4	321398	108508884	Lepidothrix coronata
ACKR4	32536	106987323	Acinonyx jubatus
ACKR4	328815	103766493	Manacus vitellinus
ACKR4	33562	122728191	Dromiciops gliroides
ACKR4	33587	142405620	Mycteria americana
ACKR4	33595	138722156	Phaenicophaeus curvirostris
ACKR4	336983	105523381	Colobus angolensis palliatus
ACKR4	345164	102057089	Falco cherrug
ACKR4	34880	129506995	Nyctereutes procyonoides
ACKR4	34884	112831745	Callorhinus ursinus
ACKR4	34886	114205623	Eumetopias jubatus
ACKR4	36300	104032703	Pelecanus crispus
ACKR4	36723	116584629	Mustela erminea
ACKR4	37029	122491989	Prionailurus bengalensis
ACKR4	37032	115292277	Suricata suricatta
ACKR4	37040	104264822	Gavia stellata
ACKR4	37174	138426983	Ovis canadensis
ACKR4	37293	105716523	Aotus nancymaae
ACKR4	37610	306800167	Erithacus rubecula
ACKR4	379532	105826397	Propithecus coquereli
ACKR4	38626	110209080	Phascolarctos cinereus
ACKR4	38654	102383437	Alligator sinensis
ACKR4	40151	114891277	Monodon monoceros
ACKR4	419612	102520237	Camelus ferus
ACKR4	42254	101541152	Sorex araneus
ACKR4	43563	142651880	Rhinoderma darwinii
ACKR4	44394	102061424	Zonotrichia albicollis
ACKR4	452646	122908939	Neogale vison
ACKR4	46218	140249174	Excalfactoria chinensis
ACKR4	481883	129337513	Eublepharis macularius
ACKR4	482537	103605168	Galeopterus variegatus
ACKR4	48427	137665926	Nyctibius grandis
ACKR4	48708	132490639	Mesoplodon densirostris
ACKR4	48849	135298581	Passer domesticus
ACKR4	48850	143657588	Tamandua tetradactyla
ACKR4	48883	102032338	Geospiza fortis
ACKR4	494514	121478820	Vulpes lagopus
ACKR4	50402	104295239	Charadrius vociferus
ACKR4	51298	118668175	Myotis myotis
ACKR4	54180	117084182	Trachypithecus francoisi
ACKR4	54374	104540431	Mesitornis unicolor
ACKR4	54380	104159032	Cariama cristata
ACKR4	55149	306638152	Sciurus vulgaris
ACKR4	55661	104067627	Cuculus canorus
ACKR4	56313	104356791	Tyto alba
ACKR4	57068	103808647	Acanthisitta chloris
ACKR4	57412	104558394	Colius striatus
ACKR4	57421	103774867	Merops nubicus
ACKR4	59463	102426453	Myotis lucifugus
ACKR4	59479	117036973	Rhinolophus ferrumequinum
ACKR4	59482	136314254	Saccopteryx bilineata
ACKR4	59534	120857130	Oryx dammah
ACKR4	59729	101234042	Taeniopygia guttata
ACKR4	59894	107603392	Ficedula albicollis
ACKR4	60711	103241662	Chlorocebus sabaeus
ACKR4	61383	115523202	Lynx canadensis
ACKR4	61621	108527252	Rhinopithecus bieti
ACKR4	61622	104675577	Rhinopithecus roxellana
ACKR4	61853	100592093	Nomascus leucogenys
ACKR4	64176	114607200	Podarcis muralis
ACKR4	649802	114002539	Pipra filicauda
ACKR4	68408	129547769	Moschus berezovskii
ACKR4	68724	144293889	Canis aureus
ACKR4	71010	136654267	Tiliqua scincoides
ACKR4	72004	102281750	Bos mutus
ACKR4	75485	128904770	Rissa tridactyla
ACKR4	76066	140133359	Engystomops pustulosus
ACKR4	76717	116874745	Lontra canadensis
ACKR4	77151	132011795	Mustela nigripes
ACKR4	7748	144934583	Lampetra fluviatilis
ACKR4	7757	116940863	Petromyzon marinus
ACKR4	7888	122793477	Protopterus annectens
ACKR4	80427	117056101	Lacerta agilis
ACKR4	81927	128795059	Vidua chalybeata
ACKR4	82174	137224828	Pseudorca crassidens
ACKR4	8296	138570093	Ambystoma mexicanum
ACKR4	8384	121001989	Bufo bufo
ACKR4	8400	141144571	Aquarana catesbeiana
ACKR4	8404	143996473	Lithobates pipiens
ACKR4	8407	120940334	Rana temporaria
ACKR4	8439	142487435	Ascaphus truei
ACKR4	8469	102946024	Chelonia mydas
ACKR4	8496	102562354	Alligator mississippiensis
ACKR4	8502	109311336	Crocodylus porosus
ACKR4	85066	103615809	Corvus brachyrhynchos
ACKR4	8520	121933576	Sceloporus undulatus
ACKR4	8524	118091848	Zootoca vivipara
ACKR4	8790	112979672	Dromaius novaehollandiae
ACKR4	8801	104152496	Struthio camelus
ACKR4	8839	101804100	Anas platyrhynchos
ACKR4	884348	128332133	Hemicordylus capensis
ACKR4	8845	106046656	Anser cygnoides
ACKR4	8868	118249657	Cygnus atratus
ACKR4	8869	121065553	Cygnus olor
ACKR4	8884	118161572	Oxyura jamaicensis
ACKR4	8932	102087275	Columba livia
ACKR4	89399	109444498	Rhinolophus sinicus
ACKR4	89462	102391294	Bubalus bubalis
ACKR4	8954	101910658	Falco peregrinus
ACKR4	89673	114501476	Phyllostomus discolor
ACKR4	8969	104322796	Haliaeetus albicilla
ACKR4	8996	110394058	Numida meleagris
ACKR4	9031	100859797	Gallus gallus
ACKR4	9054	116227177	Phasianus colchicus
ACKR4	9103	104911544	Meleagris gallopavo
ACKR4	9135	103812972	Serinus canaria
ACKR4	9157	107199726	Parus major
ACKR4	9160	120500370	Passer montanus
ACKR4	9209	104046164	Phalacrocorax carbo
ACKR4	9233	103899846	Aptenodytes forsteri
ACKR4	9234	143157479	Aptenodytes patagonicus
ACKR4	9238	103923007	Pygoscelis adeliae
ACKR4	9244	103530446	Calypte anna
ACKR4	9258	100681550	Ornithorhynchus anatinus
ACKR4	9261	119947947	Tachyglossus aculeatus
ACKR4	92651	141494526	Macrotis lagotis
ACKR4	9301	141544691	Sminthopsis crassicaudata
ACKR4	9305	100914748	Sarcophilus harrisii
ACKR4	9315	140532636	Notamacropus eugenii
ACKR4	9337	118850502	Trichosurus vulpecula
ACKR4	9361	131278156	Dasypus novemcinctus
ACKR4	9365	103126674	Erinaceus europaeus
ACKR4	9371	101664616	Echinops telfairi
ACKR4	93934	107309346	Coturnix japonica
ACKR4	9402	107195345	Pteropus alecto
ACKR4	9407	107508478	Rousettus aegyptiacus
ACKR4	9417	119048286	Artibeus jamaicensis
ACKR4	9423	123830842	Phyllostomus hastatus
ACKR4	9430	112309886	Desmodus rotundus
ACKR4	9447	123628859	Lemur catta
ACKR4	9470	128592711	Nycticebus coucang
ACKR4	94827	104573096	Tinamus guttatus
ACKR4	9483	100406540	Callithrix jacchus
ACKR4	9515	116541961	Sapajus apella
ACKR4	9531	105586439	Cercocebus atys
ACKR4	9541	102123862	Macaca fascicularis
ACKR4	9544	717701	Macaca mulatta
ACKR4	9555	101004275	Papio anubis
ACKR4	9565	112618147	Theropithecus gelada
ACKR4	9568	105538176	Mandrillus leucophaeus
ACKR4	9590	129491304	Symphalangus syndactylus
ACKR4	95912	120239547	Hyaena hyaena
ACKR4	9595	101150674	Gorilla gorilla gorilla
ACKR4	9597	100988379	Pan paniscus
ACKR4	9598	470928	Pan troglodytes
ACKR4	9600	129033592	Pongo pygmaeus
ACKR4	9601	100440536	Pongo abelii
ACKR4	9606	51554	Homo sapiens
ACKR4	9615	100856510	Canis lupus familiaris
ACKR4	9627	112932494	Vulpes vulpes
ACKR4	9643	123788385	Ursus americanus
ACKR4	9644	113253942	Ursus arctos
ACKR4	9646	100478180	Ailuropoda melanoleuca
ACKR4	9657	125104356	Lutra lutra
ACKR4	9662	123939831	Meles meles
ACKR4	9666	131824549	Mustela lutreola
ACKR4	9669	101680203	Mustela putorius furo
ACKR4	9678	144221778	Crocuta crocuta
ACKR4	9685	101088872	Felis catus
ACKR4	9689	122198432	Panthera leo
ACKR4	9690	132683093	Panthera onca
ACKR4	9691	109259162	Panthera pardus
ACKR4	9694	102958381	Panthera tigris
ACKR4	9696	112849551	Puma concolor
ACKR4	9704	113917853	Zalophus californianus
ACKR4	9708	101369101	Odobenus rosmarus divergens
ACKR4	97097	104624782	Phaethon lepturus
ACKR4	9711	118534234	Halichoerus grypus
ACKR4	9713	102739296	Leptonychotes weddellii
ACKR4	9716	123863820	Mirounga angustirostris
ACKR4	9720	116635033	Phoca vitulina
ACKR4	9728	132424993	Delphinus delphis
ACKR4	9731	115862094	Globicephala melas
ACKR4	9733	101273095	Orcinus orca
ACKR4	9737	307187264	Stenella coeruleoalba
ACKR4	9739	101327744	Tursiops truncatus
ACKR4	9742	136122695	Phocoena phocoena
ACKR4	9749	111179191	Delphinapterus leucas
ACKR4	9755	102986774	Physeter macrocephalus
ACKR4	9764	137766149	Eschrichtius robustus
ACKR4	9767	103016992	Balaenoptera acutorostrata
ACKR4	9771	118894695	Balaenoptera musculus
ACKR4	9785	100662800	Loxodonta africana
ACKR4	9793	106841813	Equus asinus
ACKR4	9796	100146120	Equus caballus
ACKR4	9798	103560329	Equus przewalskii
ACKR4	9823	100037292	Sus scrofa
ACKR4	9837	105063264	Camelus bactrianus
ACKR4	9838	105095635	Camelus dromedarius
ACKR4	9860	122675163	Cervus elaphus
ACKR4	9874	110136964	Odocoileus virginianus
ACKR4	9886	136173076	Muntiacus reevesi
ACKR4	98922	132215562	Myotis daubentonii
ACKR4	9913	281672	Bos taurus
ACKR4	9915	109560309	Bos indicus
ACKR4	9925	102173693	Capra hircus
ACKR4	9940	101119176	Ovis aries
ACKR4	9978	101526663	Ochotona princeps
ACKR4	9983	133776029	Lepus europaeus
ACKR4	9986	100352521	Oryctolagus cuniculus
ADCYAP1R1	100784	104640977	Balearica regulorum gibbericeps
ADCYAP1R1	103695	110088848	Pogona vitticeps
ADCYAP1R1	103944	107284352	Protobothrops mucrosquamatus
ADCYAP1R1	109478	102261446	Myotis brandtii
ADCYAP1R1	110931	134379946	Cynocephalus volans
ADCYAP1R1	111125	138641672	Ranitomeya imitator
ADCYAP1R1	111821	141925848	Strix aluco
ADCYAP1R1	118200	104298090	Dryobates pubescens
ADCYAP1R1	118797	103087589	Lipotes vexillifer
ADCYAP1R1	120794	119147603	Falco rusticolus
ADCYAP1R1	121349	139175776	Erythrolamprus reginae
ADCYAP1R1	121530	104372948	Tauraco erythrolophus
ADCYAP1R1	132908	105293683	Pteropus vampyrus
ADCYAP1R1	1330250	307199174	Podarcis cretensis
ADCYAP1R1	13616	100029808	Monodelphis domestica
ADCYAP1R1	13735	102459153	Pelodiscus sinensis
ADCYAP1R1	143281	140608730	Canis lupus baileyi
ADCYAP1R1	143291	120602415	Pteropus medius
ADCYAP1R1	143292	118918494	Manis pentadactyla
ADCYAP1R1	143302	101635873	Condylura cristata
ADCYAP1R1	143630	143821136	Paroedura picta
ADCYAP1R1	148594	121087747	Falco naumanni
ADCYAP1R1	156563	111925545	Cyanistes caeruleus
ADCYAP1R1	1608482	121028520	Herpailurus yagouaroundi
ADCYAP1R1	1706337	112406281	Neophocaena asiaeorientalis asiaeorientalis
ADCYAP1R1	175006	130576314	Malurus melanocephalus
ADCYAP1R1	175836	104493177	Buceros rhinoceros silvestris
ADCYAP1R1	176057	104410592	Nestor notabilis
ADCYAP1R1	185453	102831396	Chrysochloris asiatica
ADCYAP1R1	1868482	103252837	Carlito syrichta
ADCYAP1R1	187382	104477659	Chlamydotis macqueenii
ADCYAP1R1	188379	104130975	Egretta garzetta
ADCYAP1R1	1884717	129068835	Pteronotus mesoamericanus
ADCYAP1R1	194338	113477232	Athene cunicularia
ADCYAP1R1	194408	115084050	Rhinatrema bivittatum
ADCYAP1R1	219594	116486539	Aythya fuligula
ADCYAP1R1	223781	115339686	Aquila chrysaetos chrysaetos
ADCYAP1R1	233779	128498023	Spea bombifrons
ADCYAP1R1	240206	104464847	Pterocles gutturalis
ADCYAP1R1	246437	102468831	Tupaia chinensis
ADCYAP1R1	2489341	115608495	Strigops habroptila
ADCYAP1R1	249018	136383909	Saccopteryx leptura
ADCYAP1R1	2587831	112104489	Terrapene triunguis
ADCYAP1R1	261503	133364868	Rhineura floridana
ADCYAP1R1	2715852	108303323	Cebus imitator
ADCYAP1R1	27606	133096330	Eubalaena glacialis
ADCYAP1R1	27610	132524196	Lagenorhynchus albirostris
ADCYAP1R1	27615	131762257	Kogia breviceps
ADCYAP1R1	27622	118620137	Molossus molossus
ADCYAP1R1	27675	119534550	Choloepus didactylus
ADCYAP1R1	279965	104530690	Antrostomus carolinensis
ADCYAP1R1	28680	137852044	Anas acuta
ADCYAP1R1	29073	103658947	Ursus maritimus
ADCYAP1R1	29078	103291457	Eptesicus fuscus
ADCYAP1R1	29088	110579990	Neomonachus schauinslandi
ADCYAP1R1	291302	107544424	Miniopterus natalensis
ADCYAP1R1	29139	114023302	Vombatus ursinus
ADCYAP1R1	30331	122938169	Bufo gargarizans
ADCYAP1R1	30419	104326249	Opisthocomus hoazin
ADCYAP1R1	30455	104080679	Fulmarus glacialis
ADCYAP1R1	30464	112948765	Nothoprocta perdicaria
ADCYAP1R1	30522	113891438	Bos indicus x Bos taurus
ADCYAP1R1	30532	133072308	Dama dama
ADCYAP1R1	30538	102545179	Vicugna pacos
ADCYAP1R1	30608	105855101	Microcebus murinus
ADCYAP1R1	30611	100958700	Otolemur garnettii
ADCYAP1R1	321398	108504082	Lepidothrix coronata
ADCYAP1R1	32536	106968665	Acinonyx jubatus
ADCYAP1R1	328815	103756342	Manacus vitellinus
ADCYAP1R1	33562	122728179	Dromiciops gliroides
ADCYAP1R1	33587	142405233	Mycteria americana
ADCYAP1R1	33595	138721791	Phaenicophaeus curvirostris
ADCYAP1R1	336983	105500254	Colobus angolensis palliatus
ADCYAP1R1	345164	102050696	Falco cherrug
ADCYAP1R1	34880	129502932	Nyctereutes procyonoides
ADCYAP1R1	34884	112825218	Callorhinus ursinus
ADCYAP1R1	34886	114221209	Eumetopias jubatus
ADCYAP1R1	35005	116522923	Thamnophis elegans
ADCYAP1R1	35019	106549730	Thamnophis sirtalis
ADCYAP1R1	36300	104035870	Pelecanus crispus
ADCYAP1R1	36723	116569074	Mustela erminea
ADCYAP1R1	37029	122488071	Prionailurus bengalensis
ADCYAP1R1	37032	115280528	Suricata suricatta
ADCYAP1R1	37040	104253679	Gavia stellata
ADCYAP1R1	37174	138438812	Ovis canadensis
ADCYAP1R1	37293	105732859	Aotus nancymaae
ADCYAP1R1	37610	306799448	Erithacus rubecula
ADCYAP1R1	379532	105807334	Propithecus coquereli
ADCYAP1R1	38626	110192960	Phascolarctos cinereus
ADCYAP1R1	38654	102378376	Alligator sinensis
ADCYAP1R1	40151	114901665	Monodon monoceros
ADCYAP1R1	419612	102520134	Camelus ferus
ADCYAP1R1	42254	101537714	Sorex araneus
ADCYAP1R1	44394	102070848	Zonotrichia albicollis
ADCYAP1R1	452646	122904961	Neogale vison
ADCYAP1R1	46218	140248863	Excalfactoria chinensis
ADCYAP1R1	481883	129337594	Eublepharis macularius
ADCYAP1R1	482537	103604587	Galeopterus variegatus
